task_id,task_type,assigned_to,asset_type,location,priority,scheduled_time,start_time,completion_time,status,delay_reason,feedback_score,was_missed,expected_duration,actual_duration,technician_experience,asset_age,day_of_week,is_weekend,prev_misses_by_person,prev_misses_by_asset
TASK_00129,HVAC Repair,Tech_02,Pump,Lobby,High,2025-02-07 11:00:22.960462,2025-02-07 11:14:22.960462,2025-02-07 13:57:22.960462,Completed,,4.0,False,130,163.0,3,5,Friday,False,7,10
TASK_00130,Inspection,Tech_01,Light Fixture,Building B - Floor 1,High,2025-02-10 11:00:22.960462,2025-02-10 11:00:22.960462,,In Progress,,,False,42,,1,3,Monday,False,7,10
TASK_00131,Electrical,Tech_02,Fire Alarm,Warehouse,High,2025-01-29 11:00:22.960462,,,Scheduled,,,False,116,,3,8,Wednesday,False,2,4
TASK_00132,Inspection,Tech_04,Pump,Building A - Floor 1,Medium,2025-02-14 11:00:22.960462,2025-02-14 10:57:22.960462,2025-02-14 13:39:22.960462,Completed,,4.0,False,162,162.0,8,1,Friday,False,10,2
TASK_00133,Plumbing,Tech_01,Light Fixture,Building B - Floor 1,Medium,2025-03-06 11:00:22.960462,2025-03-06 11:00:22.960462,2025-03-06 13:08:22.960462,Completed,,5.0,False,91,128.0,3,4,Thursday,False,4,6
TASK_00134,Electrical,Tech_04,AC Unit,Lobby,High,2025-02-04 11:00:22.960462,,,Scheduled,,,False,122,,5,8,Tuesday,False,0,10
TASK_00135,HVAC Repair,Tech_01,Light Fixture,Building B - Floor 1,Medium,2025-02-12 11:00:22.960462,2025-02-12 10:48:22.960462,2025-02-12 13:06:22.960462,Completed,,5.0,False,107,138.0,8,15,Wednesday,False,8,7
TASK_00136,Cleaning,Tech_01,AC Unit,Warehouse,High,2025-03-01 11:00:22.960462,2025-03-01 10:57:22.960462,2025-03-01 12:50:22.960462,Completed,,5.0,False,111,113.0,6,12,Saturday,True,3,0
TASK_00137,Cleaning,Tech_02,Generator,Warehouse,High,2025-03-11 11:00:22.960462,2025-03-11 11:01:22.960462,,In Progress,,,False,77,,1,6,Tuesday,False,10,1
TASK_00138,Inspection,Tech_03,AC Unit,Building B - Floor 1,Medium,2025-02-26 11:00:22.960462,2025-02-26 11:09:22.960462,2025-02-26 12:43:22.960462,Completed,,5.0,False,96,94.0,2,7,Wednesday,False,4,14
TASK_00139,Inspection,Tech_05,Fire Alarm,Warehouse,High,2025-03-15 11:00:22.960462,,,Scheduled,,,False,96,,7,2,Saturday,True,1,9
TASK_00140,HVAC Repair,Tech_03,AC Unit,Warehouse,High,2025-03-16 11:00:22.960462,2025-03-16 11:25:22.960462,2025-03-16 14:03:22.960462,Completed,,3.0,False,147,158.0,4,2,Sunday,True,1,4
TASK_00141,HVAC Repair,Tech_03,Fire Alarm,Building A - Floor 1,Medium,2025-03-04 11:00:22.960462,2025-03-04 11:14:22.960462,,Missed,Late Assignment,,True,110,,5,15,Tuesday,False,6,12
TASK_00142,Plumbing,Tech_03,Generator,Building A - Floor 1,High,2025-03-04 11:00:22.960462,2025-03-04 11:01:22.960462,2025-03-04 11:29:22.960462,Completed,,5.0,False,38,28.0,3,9,Tuesday,False,9,6
TASK_00143,Electrical,Tech_03,Light Fixture,Building A - Floor 2,High,2025-01-22 11:00:22.960462,2025-01-22 11:17:22.960462,2025-01-22 13:28:22.960462,Completed,,3.0,False,123,131.0,2,6,Wednesday,False,5,0
TASK_00144,Plumbing,Tech_01,Fire Alarm,Lobby,Medium,2025-03-19 11:00:22.960462,,,Scheduled,,,False,106,,8,7,Wednesday,False,8,2
TASK_00145,Electrical,Tech_03,Fire Alarm,Building A - Floor 2,Low,2025-01-21 11:00:22.960462,2025-01-21 11:10:22.960462,2025-01-21 13:03:22.960462,Completed,,3.0,False,112,113.0,1,11,Tuesday,False,10,11
TASK_00146,HVAC Repair,Tech_03,Fire Alarm,Building A - Floor 2,High,2025-02-26 11:00:22.960462,2025-02-26 10:59:22.960462,2025-02-26 12:19:22.960462,Completed,,4.0,False,62,80.0,2,7,Wednesday,False,2,5
TASK_00147,Plumbing,Tech_04,Fire Alarm,Lobby,Low,2025-01-25 11:00:22.960462,2025-01-25 11:09:22.960462,2025-01-25 11:51:22.960462,Completed,,5.0,False,30,42.0,9,9,Saturday,True,2,9
TASK_00148,Electrical,Tech_05,AC Unit,Lobby,Medium,2025-02-04 11:00:22.960462,2025-02-04 11:17:22.960462,,In Progress,,,False,118,,10,11,Tuesday,False,8,14
TASK_00149,Cleaning,Tech_04,Light Fixture,Lobby,High,2025-02-20 11:00:22.960462,2025-02-20 10:51:22.960462,2025-02-20 12:31:22.960462,Completed,,4.0,False,81,100.0,5,11,Thursday,False,10,0
TASK_00150,HVAC Repair,Tech_05,Pump,Building A - Floor 2,Medium,2025-03-17 11:00:22.960462,2025-03-17 10:55:22.960462,2025-03-17 13:47:22.960462,Completed,,5.0,False,136,172.0,1,9,Monday,False,8,1
TASK_00151,Plumbing,Tech_01,Generator,Warehouse,Medium,2025-02-12 11:00:22.960462,2025-02-12 11:14:22.960462,2025-02-12 13:19:22.960462,Completed,,5.0,False,127,125.0,5,13,Wednesday,False,0,6
TASK_00152,HVAC Repair,Tech_04,Generator,Warehouse,Medium,2025-03-20 11:00:22.960462,2025-03-20 11:04:22.960462,,Missed,Late Assignment,,True,116,,8,6,Thursday,False,7,5
TASK_00153,Plumbing,Tech_05,Generator,Building B - Floor 1,Low,2025-03-09 11:00:22.960462,2025-03-09 11:20:22.960462,2025-03-09 13:50:22.960462,Completed,,4.0,False,120,150.0,8,4,Sunday,True,3,3
TASK_00154,Plumbing,Tech_03,AC Unit,Lobby,Medium,2025-02-14 11:00:22.960462,2025-02-14 10:59:22.960462,,Missed,Resource Unavailable,,True,78,,7,8,Friday,False,0,10
TASK_00155,Plumbing,Tech_04,Light Fixture,Lobby,High,2025-02-17 11:00:22.960462,,,Scheduled,,,False,172,,5,9,Monday,False,9,7
TASK_00156,Plumbing,Tech_05,Generator,Building A - Floor 2,Low,2025-02-24 11:00:22.960462,2025-02-24 11:06:22.960462,2025-02-24 14:05:22.960462,Completed,,4.0,False,140,179.0,9,6,Monday,False,7,15
TASK_00157,Inspection,Tech_03,Fire Alarm,Building A - Floor 1,High,2025-02-18 11:00:22.960462,2025-02-18 11:29:22.960462,2025-02-18 13:06:22.960462,Completed,,5.0,False,82,97.0,8,8,Tuesday,False,8,9
TASK_00158,HVAC Repair,Tech_01,Fire Alarm,Building B - Floor 1,Low,2025-02-04 11:00:22.960462,2025-02-04 10:52:22.960462,,Missed,Weather Delay,,True,68,,1,14,Tuesday,False,5,1
TASK_00159,Electrical,Tech_04,AC Unit,Building B - Floor 1,Low,2025-02-26 11:00:22.960462,2025-02-26 11:10:22.960462,2025-02-26 13:59:22.960462,Completed,,5.0,False,144,169.0,6,3,Wednesday,False,8,9
TASK_00160,Cleaning,Tech_03,Fire Alarm,Building A - Floor 2,High,2025-03-05 11:00:22.960462,2025-03-05 10:48:22.960462,2025-03-05 11:30:22.960462,Completed,,5.0,False,40,42.0,10,3,Wednesday,False,10,10
TASK_00161,Cleaning,Tech_05,AC Unit,Building B - Floor 1,Low,2025-02-14 11:00:22.960462,,,Scheduled,,,False,142,,2,3,Friday,False,9,1
TASK_00162,Plumbing,Tech_01,Pump,Warehouse,High,2025-02-05 11:00:22.960462,2025-02-05 11:18:22.960462,,In Progress,,,False,39,,3,12,Wednesday,False,7,3
TASK_00163,Inspection,Tech_04,Light Fixture,Building A - Floor 2,Medium,2025-02-14 11:00:22.960462,2025-02-14 11:24:22.960462,2025-02-14 13:40:22.960462,Completed,,3.0,False,125,136.0,3,12,Friday,False,8,13
TASK_00164,HVAC Repair,Tech_01,Pump,Warehouse,High,2025-01-22 11:00:22.960462,2025-01-22 11:20:22.960462,2025-01-22 14:21:22.960462,Completed,,3.0,False,144,181.0,5,5,Wednesday,False,7,5
TASK_00165,Inspection,Tech_04,Light Fixture,Building A - Floor 1,High,2025-03-04 11:00:22.960462,2025-03-04 10:45:22.960462,,In Progress,,,False,73,,10,14,Tuesday,False,6,4
TASK_00166,Electrical,Tech_04,AC Unit,Building A - Floor 2,Low,2025-02-25 11:00:22.960462,2025-02-25 11:25:22.960462,2025-02-25 12:39:22.960462,Completed,,5.0,False,84,74.0,2,5,Tuesday,False,5,10
TASK_00167,HVAC Repair,Tech_02,AC Unit,Building B - Floor 1,High,2025-03-06 11:00:22.960462,,,Scheduled,,,False,42,,8,15,Thursday,False,6,15
TASK_00168,Cleaning,Tech_04,Pump,Building A - Floor 2,Medium,2025-01-22 11:00:22.960462,2025-01-22 10:54:22.960462,2025-01-22 13:15:22.960462,Completed,,4.0,False,115,141.0,2,13,Wednesday,False,5,13
TASK_00169,Cleaning,Tech_01,Light Fixture,Building A - Floor 1,High,2025-01-31 11:00:22.960462,2025-01-31 10:46:22.960462,2025-01-31 11:20:22.960462,Completed,,5.0,False,43,34.0,9,1,Friday,False,4,11
TASK_00170,HVAC Repair,Tech_03,AC Unit,Lobby,Medium,2025-03-19 11:00:22.960462,2025-03-19 11:09:22.960462,,Missed,Access Denied,,True,39,,10,5,Wednesday,False,9,12
TASK_00171,Inspection,Tech_05,AC Unit,Building A - Floor 1,Medium,2025-02-15 11:00:22.960462,2025-02-15 11:26:22.960462,,Missed,Resource Unavailable,,True,111,,5,14,Saturday,True,4,14
TASK_00172,Inspection,Tech_05,Light Fixture,Lobby,Low,2025-02-28 11:00:22.960462,2025-02-28 11:00:22.960462,,In Progress,,,False,123,,3,14,Friday,False,8,11
TASK_00173,HVAC Repair,Tech_05,Light Fixture,Lobby,Medium,2025-03-18 11:00:22.960462,,,Scheduled,,,False,168,,1,1,Tuesday,False,3,8
TASK_00174,Electrical,Tech_04,Fire Alarm,Lobby,Low,2025-03-01 11:00:22.960462,2025-03-01 10:56:22.960462,2025-03-01 12:11:22.960462,Completed,,5.0,False,66,75.0,5,9,Saturday,True,3,1
TASK_00175,Cleaning,Tech_03,Light Fixture,Building A - Floor 1,Low,2025-03-16 11:00:22.960462,,,Scheduled,,,False,73,,8,5,Sunday,True,2,13
TASK_00176,Plumbing,Tech_01,Fire Alarm,Building A - Floor 1,Medium,2025-02-03 11:00:22.960462,2025-02-03 10:56:22.960462,2025-02-03 13:21:22.960462,Completed,,4.0,False,119,145.0,8,3,Monday,False,0,2
TASK_00177,Electrical,Tech_02,AC Unit,Building A - Floor 2,High,2025-01-26 11:00:22.960462,2025-01-26 10:59:22.960462,2025-01-26 13:24:22.960462,Completed,,3.0,False,110,145.0,9,3,Sunday,True,3,6
TASK_00178,HVAC Repair,Tech_02,AC Unit,Building A - Floor 2,Low,2025-03-11 11:00:22.960462,,,Scheduled,,,False,180,,6,14,Tuesday,False,1,13
TASK_00179,Plumbing,Tech_04,Generator,Building A - Floor 2,Low,2025-02-03 11:00:22.960462,2025-02-03 11:21:22.960462,2025-02-03 13:49:22.960462,Completed,,5.0,False,129,148.0,9,10,Monday,False,1,15
TASK_00180,HVAC Repair,Tech_01,Fire Alarm,Warehouse,Low,2025-03-05 11:00:22.960462,2025-03-05 11:23:22.960462,2025-03-05 12:53:22.960462,Completed,,4.0,False,92,90.0,6,10,Wednesday,False,3,10
TASK_00181,Inspection,Tech_05,Light Fixture,Building A - Floor 2,High,2025-02-16 11:00:22.960462,2025-02-16 11:22:22.960462,,Missed,Late Assignment,,True,87,,4,1,Sunday,True,4,3
TASK_00182,Cleaning,Tech_04,Generator,Building A - Floor 2,Low,2025-03-12 11:00:22.960462,2025-03-12 11:00:22.960462,2025-03-12 11:57:22.960462,Completed,,3.0,False,34,57.0,9,13,Wednesday,False,5,15
TASK_00183,Inspection,Tech_02,AC Unit,Building A - Floor 2,Low,2025-02-21 11:00:22.960462,2025-02-21 10:57:22.960462,2025-02-21 12:29:22.960462,Completed,,4.0,False,61,92.0,10,10,Friday,False,3,4
TASK_00184,HVAC Repair,Tech_02,Fire Alarm,Lobby,Medium,2025-03-15 11:00:22.960462,2025-03-15 10:57:22.960462,2025-03-15 14:01:22.960462,Completed,,4.0,False,155,184.0,3,14,Saturday,True,3,8
TASK_00185,Inspection,Tech_04,Pump,Building B - Floor 1,Low,2025-03-18 11:00:22.960462,2025-03-18 11:01:22.960462,2025-03-18 13:48:22.960462,Completed,,3.0,False,146,167.0,4,4,Tuesday,False,4,6
TASK_00186,Cleaning,Tech_04,Pump,Building A - Floor 1,Medium,2025-03-14 11:00:22.960462,2025-03-14 11:29:22.960462,2025-03-14 13:39:22.960462,Completed,,3.0,False,109,130.0,7,13,Friday,False,8,6
TASK_00187,HVAC Repair,Tech_02,Light Fixture,Building A - Floor 1,High,2025-02-12 11:00:22.960462,,,Scheduled,,,False,64,,1,11,Wednesday,False,4,5
TASK_00188,Inspection,Tech_02,Fire Alarm,Building A - Floor 1,Medium,2025-02-08 11:00:22.960462,2025-02-08 11:14:22.960462,2025-02-08 14:19:22.960462,Completed,,5.0,False,180,185.0,5,4,Saturday,True,5,9
TASK_00189,Inspection,Tech_03,AC Unit,Building A - Floor 1,Low,2025-03-20 11:00:22.960462,2025-03-20 11:25:22.960462,2025-03-20 14:04:22.960462,Completed,,3.0,False,142,159.0,8,6,Thursday,False,3,1
TASK_00190,Electrical,Tech_03,Fire Alarm,Warehouse,Low,2025-02-16 11:00:22.960462,2025-02-16 10:51:22.960462,2025-02-16 11:31:22.960462,Completed,,5.0,False,50,40.0,8,2,Sunday,True,7,10
TASK_00191,Inspection,Tech_04,Fire Alarm,Warehouse,Low,2025-03-02 11:00:22.960462,2025-03-02 11:28:22.960462,2025-03-02 14:23:22.960462,Completed,,5.0,False,139,175.0,7,4,Sunday,True,0,10
TASK_00192,Electrical,Tech_05,AC Unit,Lobby,Medium,2025-03-19 11:00:22.960462,,,Scheduled,,,False,140,,3,6,Wednesday,False,4,10
TASK_00193,HVAC Repair,Tech_02,Generator,Building A - Floor 2,High,2025-02-07 11:00:22.960462,2025-02-07 10:50:22.960462,2025-02-07 11:56:22.960462,Completed,,5.0,False,31,66.0,9,12,Friday,False,6,13
TASK_00194,Cleaning,Tech_05,Fire Alarm,Lobby,High,2025-02-05 11:00:22.960462,2025-02-05 11:15:22.960462,2025-02-05 14:50:22.960462,Completed,,5.0,False,175,215.0,5,6,Wednesday,False,10,3
TASK_00195,Electrical,Tech_02,AC Unit,Building B - Floor 1,Low,2025-02-19 11:00:22.960462,2025-02-19 11:18:22.960462,2025-02-19 14:04:22.960462,Completed,,3.0,False,155,166.0,9,8,Wednesday,False,7,4
TASK_00196,Inspection,Tech_04,Generator,Building A - Floor 2,Low,2025-02-01 11:00:22.960462,2025-02-01 11:14:22.960462,2025-02-01 13:54:22.960462,Completed,,4.0,False,130,160.0,7,12,Saturday,True,9,2
TASK_00197,Plumbing,Tech_02,Fire Alarm,Building A - Floor 2,High,2025-03-20 11:00:22.960462,2025-03-20 11:06:22.960462,2025-03-20 11:45:22.960462,Completed,,3.0,False,44,39.0,10,4,Thursday,False,0,1
TASK_00198,Electrical,Tech_05,Fire Alarm,Lobby,Medium,2025-02-07 11:00:22.960462,2025-02-07 11:10:22.960462,,Missed,Access Denied,,True,70,,6,2,Friday,False,0,2
TASK_00199,Cleaning,Tech_03,Light Fixture,Building A - Floor 1,Low,2025-01-22 11:00:22.960462,2025-01-22 11:08:22.960462,,In Progress,,,False,166,,4,1,Wednesday,False,7,11
TASK_00200,Plumbing,Tech_04,Pump,Building A - Floor 2,Medium,2025-03-09 11:00:22.960462,2025-03-09 11:30:22.960462,2025-03-09 13:18:22.960462,Completed,,5.0,False,100,108.0,7,9,Sunday,True,9,8
TASK_00201,Cleaning,Tech_02,Generator,Building A - Floor 1,Medium,2025-02-15 11:00:22.960462,2025-02-15 10:55:22.960462,2025-02-15 14:12:22.960462,Completed,,5.0,False,165,197.0,2,10,Saturday,True,8,0
TASK_00202,Electrical,Tech_03,Light Fixture,Lobby,Low,2025-02-11 11:00:22.960462,2025-02-11 10:52:22.960462,2025-02-11 14:23:22.960462,Completed,,5.0,False,179,211.0,3,9,Tuesday,False,0,1
TASK_00203,Plumbing,Tech_03,Light Fixture,Building A - Floor 1,Medium,2025-02-03 11:00:22.960462,2025-02-03 11:29:22.960462,2025-02-03 12:03:22.960462,Completed,,3.0,False,37,34.0,5,10,Monday,False,3,10
TASK_00204,Cleaning,Tech_01,AC Unit,Warehouse,Low,2025-02-14 11:00:22.960462,2025-02-14 11:12:22.960462,2025-02-14 13:45:22.960462,Completed,,3.0,False,135,153.0,8,9,Friday,False,10,1
TASK_00205,Inspection,Tech_01,Generator,Lobby,Medium,2025-01-30 11:00:22.960462,2025-01-30 11:22:22.960462,,Missed,Access Denied,,True,173,,10,8,Thursday,False,5,3
TASK_00206,Inspection,Tech_03,Fire Alarm,Building A - Floor 1,Low,2025-03-17 11:00:22.960462,2025-03-17 11:02:22.960462,2025-03-17 13:03:22.960462,Completed,,5.0,False,111,121.0,3,1,Monday,False,10,10
TASK_00207,Electrical,Tech_03,Generator,Lobby,Medium,2025-03-08 11:00:22.960462,2025-03-08 11:27:22.960462,,In Progress,,,False,69,,1,13,Saturday,True,8,3
TASK_00208,Electrical,Tech_05,Fire Alarm,Building A - Floor 2,Low,2025-02-19 11:00:22.960462,2025-02-19 11:18:22.960462,2025-02-19 12:32:22.960462,Completed,,4.0,False,81,74.0,9,12,Wednesday,False,8,5
TASK_00209,Electrical,Tech_01,AC Unit,Lobby,High,2025-03-12 11:00:22.960462,2025-03-12 11:05:22.960462,2025-03-12 13:30:22.960462,Completed,,5.0,False,152,145.0,5,2,Wednesday,False,0,0
TASK_00210,Inspection,Tech_01,AC Unit,Building B - Floor 1,Medium,2025-01-31 11:00:22.960462,2025-01-31 10:48:22.960462,2025-01-31 13:05:22.960462,Completed,,3.0,False,101,137.0,5,6,Friday,False,10,6
TASK_00211,Electrical,Tech_05,Generator,Warehouse,Medium,2025-02-09 11:00:22.960462,2025-02-09 11:20:22.960462,,In Progress,,,False,124,,2,6,Sunday,True,5,7
TASK_00212,Electrical,Tech_02,Pump,Warehouse,High,2025-02-09 11:00:22.960462,2025-02-09 11:30:22.960462,2025-02-09 14:34:22.960462,Completed,,4.0,False,167,184.0,4,3,Sunday,True,4,15
TASK_00213,Plumbing,Tech_05,Light Fixture,Building A - Floor 1,Medium,2025-03-04 11:00:22.960462,2025-03-04 11:14:22.960462,2025-03-04 12:00:22.960462,Completed,,4.0,False,41,46.0,2,10,Tuesday,False,3,8
TASK_00214,Inspection,Tech_03,Pump,Warehouse,Medium,2025-02-17 11:00:22.960462,2025-02-17 10:45:22.960462,2025-02-17 13:58:22.960462,Completed,,3.0,False,156,193.0,1,15,Monday,False,3,13
TASK_00215,Plumbing,Tech_03,AC Unit,Warehouse,Low,2025-01-26 11:00:22.960462,2025-01-26 10:55:22.960462,2025-01-26 13:31:22.960462,Completed,,4.0,False,148,156.0,2,9,Sunday,True,2,14
TASK_00216,HVAC Repair,Tech_05,AC Unit,Building B - Floor 1,Low,2025-02-25 11:00:22.960462,2025-02-25 11:20:22.960462,2025-02-25 11:54:22.960462,Completed,,4.0,False,31,34.0,10,10,Tuesday,False,4,10
TASK_00217,Cleaning,Tech_04,Light Fixture,Lobby,High,2025-02-22 11:00:22.960462,2025-02-22 10:54:22.960462,2025-02-22 13:28:22.960462,Completed,,4.0,False,143,154.0,9,15,Saturday,True,8,8
TASK_00218,Plumbing,Tech_03,Pump,Building B - Floor 1,Medium,2025-03-13 11:00:22.960462,2025-03-13 11:18:22.960462,,In Progress,,,False,99,,7,13,Thursday,False,9,3
TASK_00219,Inspection,Tech_04,Fire Alarm,Building A - Floor 2,Medium,2025-01-29 11:00:22.960462,,,Scheduled,,,False,100,,8,4,Wednesday,False,7,10
TASK_00220,HVAC Repair,Tech_04,Pump,Warehouse,Medium,2025-02-04 11:00:22.960462,2025-02-04 10:52:22.960462,2025-02-04 13:58:22.960462,Completed,,3.0,False,148,186.0,3,12,Tuesday,False,5,14
TASK_00221,Electrical,Tech_05,Light Fixture,Building B - Floor 1,Medium,2025-02-05 11:00:22.960462,2025-02-05 11:14:22.960462,,Missed,Weather Delay,,True,78,,4,7,Wednesday,False,10,3
TASK_00222,Plumbing,Tech_05,Pump,Building A - Floor 2,High,2025-02-10 11:00:22.960462,2025-02-10 11:25:22.960462,,In Progress,,,False,112,,6,2,Monday,False,1,12
TASK_00223,Cleaning,Tech_01,Pump,Building B - Floor 1,High,2025-02-18 11:00:22.960462,2025-02-18 10:46:22.960462,,Missed,Resource Unavailable,,True,155,,2,1,Tuesday,False,9,9
TASK_00224,Plumbing,Tech_03,Pump,Building B - Floor 1,High,2025-02-25 11:00:22.960462,,,Scheduled,,,False,155,,2,5,Tuesday,False,10,5
TASK_00225,Cleaning,Tech_03,AC Unit,Lobby,Medium,2025-01-31 11:00:22.960462,2025-01-31 11:06:22.960462,2025-01-31 13:33:22.960462,Completed,,5.0,False,125,147.0,8,8,Friday,False,6,6
TASK_00226,Cleaning,Tech_02,Generator,Building A - Floor 2,High,2025-02-08 11:00:22.960462,2025-02-08 11:19:22.960462,2025-02-08 12:00:22.960462,Completed,,3.0,False,33,41.0,10,14,Saturday,True,1,6
TASK_00227,HVAC Repair,Tech_01,AC Unit,Building A - Floor 2,High,2025-01-31 11:00:22.960462,2025-01-31 11:13:22.960462,2025-01-31 12:22:22.960462,Completed,,3.0,False,48,69.0,5,2,Friday,False,3,13
TASK_00228,Electrical,Tech_03,Generator,Building A - Floor 2,Low,2025-03-15 11:00:22.960462,2025-03-15 11:30:22.960462,2025-03-15 13:43:22.960462,Completed,,3.0,False,140,133.0,7,13,Saturday,True,6,6
TASK_00229,Plumbing,Tech_05,AC Unit,Lobby,Low,2025-02-24 11:00:22.960462,2025-02-24 11:12:22.960462,2025-02-24 13:51:22.960462,Completed,,4.0,False,161,159.0,10,6,Monday,False,9,11
TASK_00230,Electrical,Tech_01,Light Fixture,Building A - Floor 2,High,2025-03-18 11:00:22.960462,2025-03-18 11:25:22.960462,2025-03-18 12:11:22.960462,Completed,,3.0,False,31,46.0,4,15,Tuesday,False,8,1
TASK_00231,Electrical,Tech_05,Generator,Warehouse,High,2025-01-22 11:00:22.960462,2025-01-22 10:55:22.960462,2025-01-22 12:09:22.960462,Completed,,3.0,False,57,74.0,1,5,Wednesday,False,1,7
TASK_00232,Plumbing,Tech_03,Light Fixture,Warehouse,High,2025-02-11 11:00:22.960462,,,Scheduled,,,False,157,,5,3,Tuesday,False,3,8
TASK_00233,Cleaning,Tech_04,Light Fixture,Building A - Floor 1,High,2025-02-14 11:00:22.960462,2025-02-14 10:53:22.960462,2025-02-14 13:17:22.960462,Completed,,3.0,False,113,144.0,4,6,Friday,False,6,9
TASK_00234,Cleaning,Tech_03,Generator,Building A - Floor 1,High,2025-03-16 11:00:22.960462,2025-03-16 10:55:22.960462,2025-03-16 12:04:22.960462,Completed,,4.0,False,50,69.0,1,14,Sunday,True,7,13
TASK_00235,HVAC Repair,Tech_04,Fire Alarm,Building B - Floor 1,Medium,2025-02-06 11:00:22.960462,2025-02-06 10:55:22.960462,2025-02-06 14:14:22.960462,Completed,,4.0,False,162,199.0,4,13,Thursday,False,4,11
TASK_00236,Inspection,Tech_01,AC Unit,Lobby,Medium,2025-02-17 11:00:22.960462,2025-02-17 11:06:22.960462,2025-02-17 12:56:22.960462,Completed,,5.0,False,110,110.0,10,7,Monday,False,1,6
TASK_00237,Plumbing,Tech_03,Fire Alarm,Building B - Floor 1,Medium,2025-03-17 11:00:22.960462,2025-03-17 11:22:22.960462,2025-03-17 12:47:22.960462,Completed,,5.0,False,56,85.0,9,3,Monday,False,7,11
TASK_00238,Cleaning,Tech_03,Generator,Building A - Floor 1,Low,2025-02-09 11:00:22.960462,2025-02-09 10:49:22.960462,2025-02-09 13:36:22.960462,Completed,,3.0,False,134,167.0,5,8,Sunday,True,0,3
TASK_00239,Plumbing,Tech_05,Fire Alarm,Building B - Floor 1,Medium,2025-03-01 11:00:22.960462,2025-03-01 11:12:22.960462,2025-03-01 13:22:22.960462,Completed,,3.0,False,115,130.0,1,14,Saturday,True,3,6
TASK_00240,HVAC Repair,Tech_02,Generator,Building A - Floor 2,High,2025-02-28 11:00:22.960462,,,Scheduled,,,False,103,,4,7,Friday,False,5,9
TASK_00241,Plumbing,Tech_03,Pump,Building A - Floor 1,Low,2025-03-04 11:00:22.960462,2025-03-04 11:05:22.960462,2025-03-04 11:27:22.960462,Completed,,4.0,False,32,22.0,10,7,Tuesday,False,3,10
TASK_00242,Electrical,Tech_02,Fire Alarm,Building A - Floor 1,Medium,2025-03-18 11:00:22.960462,2025-03-18 11:12:22.960462,,Missed,,,True,147,,10,14,Tuesday,False,1,13
TASK_00243,Cleaning,Tech_04,Pump,Building A - Floor 2,Low,2025-02-23 11:00:22.960462,2025-02-23 11:22:22.960462,2025-02-23 14:02:22.960462,Completed,,4.0,False,162,160.0,2,14,Sunday,True,1,4
TASK_00244,Inspection,Tech_04,Generator,Warehouse,High,2025-02-22 11:00:22.960462,2025-02-22 11:09:22.960462,2025-02-22 13:37:22.960462,Completed,,5.0,False,139,148.0,1,4,Saturday,True,2,14
TASK_00245,Plumbing,Tech_05,Pump,Lobby,Medium,2025-01-23 11:00:22.960462,,,Scheduled,,,False,91,,10,11,Thursday,False,0,11
TASK_00246,HVAC Repair,Tech_05,Pump,Building A - Floor 1,Medium,2025-03-03 11:00:22.960462,2025-03-03 10:56:22.960462,2025-03-03 11:20:22.960462,Completed,,3.0,False,31,24.0,1,5,Monday,False,9,10
TASK_00247,Inspection,Tech_04,AC Unit,Building A - Floor 2,Medium,2025-02-15 11:00:22.960462,2025-02-15 11:06:22.960462,2025-02-15 13:10:22.960462,Completed,,4.0,False,107,124.0,3,8,Saturday,True,7,7
TASK_00248,Cleaning,Tech_04,Fire Alarm,Building A - Floor 1,High,2025-01-24 11:00:22.960462,2025-01-24 11:07:22.960462,2025-01-24 14:23:22.960462,Completed,,5.0,False,170,196.0,7,7,Friday,False,1,7
